3.529800000000000298e-02,3.623832670000000089e-01,7.547071140000000122e-02,9.842329659999999869e-01,4.977573089999999811e-01,7.417156419999999528e-01,8.176593909999999354e+00,3.625552690000000133e-01,9.555249059999999517e-01,1.491593900000000028e+00,1.622216769999999997e+01,1.616595089999999998e-02,7.331408389999999331e-02
3.074500000000000149e-02,3.529613779999999923e-01,8.192041029999999613e-02,7.467910140000000307e-01,8.811895110000000031e+00,1.083640680000000023e+00,5.106460750000000326e-01,1.390136100000000097e+00,1.489018410000000081e+01,3.312733560000000188e-01,8.385430790000000245e-01,1.404226119999999953e-02,6.574326780000000481e-02
1.528700000000000024e-02,1.343483790000000067e+00,1.258143529999999899e+00,5.070403279999999846e-01,1.150428110000000004e+01,4.263589549999999839e-01,8.536603889999999639e-02,1.172418260000000073e-02,6.001770609999999839e-02,5.119665159999999826e-01,1.537724510000000100e+00,3.382858280000000106e-01,6.624183190000000332e-01
3.127400000000000319e-02,3.266976129999999978e-01,8.888130830000000315e-02,7.172969999999999624e-01,1.113001979999999946e+01,1.332124639999999971e+00,5.821411039999999648e-01,2.808017019999999864e-01,6.715831450000000480e-01,1.154992409999999969e+00,1.268253950000000074e+01,1.119844880000000001e-02,5.323344669999999917e-02
3.131500000000000256e-02,3.134548469999999809e-01,8.993257559999999484e-02,6.892900159999999499e-01,1.303660379999999996e+01,1.471415310000000032e+00,6.333452910000000324e-01,1.032986879999999941e+00,1.167834249999999940e+01,2.582802849999999983e-01,6.091164460000000336e-01,1.034606899999999940e-02,4.816106269999999995e-02
3.164299999999999752e-02,3.158782780000000123e-01,9.466832460000000615e-02,1.601390050000000009e+00,6.994364490000000156e-01,6.563943380000000216e-01,1.569544029999999957e+01,9.367466239999999722e-01,1.093924100000000088e+01,9.775626460000000698e-03,4.374468160000000161e-02,2.383785780000000076e-01,5.562864830000000538e-01
3.224500000000000283e-02,1.722546300000000086e+00,7.766069079999999847e-01,3.295430440000000072e-01,1.022623599999999966e-01,6.230071999999999832e-01,1.941562070000000162e+01,9.434965130000000366e-03,3.986845960000000300e-02,8.540635149999999953e-01,1.040781660000000031e+01,2.210735149999999982e-01,5.108693300000000104e-01
1.046700000000000061e-02,3.587745310000000076e-01,1.061534630000000035e-01,1.761813480000000043e+00,1.016409949999999895e+00,6.369050529999999988e-01,1.536590930000000021e+01,7.449306670000000082e-03,3.853459890000000138e-02,1.890023469999999872e-01,3.984277900000000039e-01,2.296195890000000128e-01,9.014198429999999984e-01
2.669799999999999951e-02,5.708939729999999990e-01,1.265346139999999897e-01,1.989088559999999895e+00,2.177819649999999996e+00,3.060605849999999961e-01,3.786190030000000206e+01,2.356002229999999975e-01,3.670190409999999903e-01,3.970611019999999991e-01,8.664195959999999586e-01,6.856572279999999762e-03,3.357788230000000040e-02
8.109999999999999154e-03,6.255284639999999508e-01,1.100056499999999965e-01,2.053029009999999932e+00,2.410957859999999897e+00,2.896081200000000244e-01,4.786857359999999773e+01,2.079105940000000041e-01,3.278072240000000082e-01,3.450796170000000052e-01,7.431390610000000452e-01,6.556342980000000147e-03,3.094113689999999917e-02
3.219799999999999746e-02,5.909526899999999472e-01,1.183759759999999939e-01,5.399806600000000012e-01,7.189374329999999702e+01,2.006261879999999831e+00,1.393048889999999984e+00,7.497050410000000165e-01,6.899433499999999775e+00,1.835813470000000058e-01,3.646672320000000078e-01,9.521907430000000477e-03,2.698886500000000077e-02
3.401400000000000257e-02,7.778752180000000349e-01,1.507331570000000065e-01,5.938481500000000191e-01,1.428822089999999889e+02,1.959187510000000021e+00,1.747503390000000101e+00,1.798802260000000042e-01,3.318008519999999795e-01,8.632672219999999452e-01,5.854902739999999994e+00,9.590534269999999306e-03,2.337775690000000114e-02
3.570299999999999863e-02,9.583906810000000220e-01,1.837755570000000060e-01,6.038513420000000131e-01,1.968192239999999913e+02,1.908289310000000016e+00,2.150820529999999842e+00,1.738859560000000082e-01,3.000060239999999823e-01,9.352651450000000199e-01,4.924712150000000399e+00,8.622546579999999447e-03,2.123081079999999954e-02
3.925000000000000017e-02,1.141361700000000035e+00,2.187087100000000006e-01,5.181187369999999959e-01,1.939166820000000087e+02,1.857319750000000047e+00,2.657553959999999993e+00,1.682173989999999897e-01,2.717199180000000047e-01,9.757056060000000031e-01,4.194824999999999804e+00,7.241878709999999969e-03,1.993257179999999990e-02
4.542100000000000304e-02,3.243869699999999967e-01,6.313179730000000234e+01,1.317321629999999910e+00,2.547060360000000245e-01,1.799126140000000040e+00,3.236683939999999815e+00,4.299614250000000082e-03,1.989656100000000011e-02,1.004294330000000013e+00,3.610945130000000169e+00,1.621881970000000062e-01,2.455836720000000029e-01
1.300439999999999929e-01,2.904453510000000183e-01,3.684202269999999751e-02,2.442013289999999781e+00,1.160133319999999912e+00,7.694354490000000490e-01,1.695914720000000031e+01,1.586870000000000003e+00,2.530825740000000046e+00,2.816175929999999942e-03,1.885774169999999972e-02,1.286638300000000068e-01,2.107539690000000132e-01
1.880549999999999999e-01,1.373730859999999949e-02,1.874690609999999855e-02,1.975486719999999918e+00,6.360792299999999955e+00,1.592610290000000095e+00,2.219924819999999910e-01,1.732638820000000079e-01,2.016249579999999930e-01,4.662803779999999954e+00,2.530278029999999845e+01,1.612650630000000062e-03,1.536105679999999994e-02
1.749269999999999992e-01,6.753027470000000365e-01,6.543318469999999387e-02,4.702867199999999914e-01,1.061087090000000046e+02,2.634976770000000190e+00,2.066435400000000033e+00,1.096217460000000060e-01,1.931319250000000098e-01,9.603487729999999889e-01,1.633109380000000055e+00,5.289215550000000293e-03,1.660838209999999926e-02
7.207800000000000318e-02,2.643655050000000006e+00,2.202026989999999795e+00,5.542251470000000291e-01,1.782601070000000050e+02,7.613766250000000291e-01,7.672187449999999520e-02,6.029468910000000334e-03,1.551432959999999965e-02,9.916305300000000100e-02,1.761759950000000019e-01,9.567820200000000108e-01,1.543306819999999968e+00
1.179999999999999973e-02,6.595328750000000184e-01,8.661454899999999901e-02,1.845458540000000092e+00,5.947743980000000263e+00,1.255844050000000101e+00,6.408514749999999482e-01,1.222534220000000005e-01,1.666460499999999900e-01,7.066383280000000378e-01,1.628532679999999955e+00,2.623815910000000095e-03,8.262578589999999834e-03
8.975999999999999604e-03,6.101601199999999725e-01,9.116280540000000487e-02,1.265439999999999898e+00,5.067760249999999633e-01,1.974287619999999910e+00,5.895903810000000078e+00,6.480289620000000417e-01,1.466341080000000074e+00,2.603808170000000179e-03,7.843363109999999458e-03,1.138874930000000063e-01,1.551143399999999895e-01
2.377100000000000046e-02,8.551891830000000194e-01,1.029621510000000018e-01,1.662196409999999958e+00,7.649070000000000036e+00,1.455754750000000097e+00,1.016399870000000094e+00,1.054456639999999945e-01,1.423033380000000014e-01,7.716571119999999784e-01,1.346593490000000060e+00,2.209926349999999980e-03,7.903589759999999492e-03
1.061299999999999917e-02,4.708470929999999943e-01,9.330298739999999535e-02,1.581807809999999925e+00,4.528313469999999952e-01,2.024198179999999958e+00,7.114890230000000315e+00,1.970362570000000133e-03,7.561815950000000050e-03,6.269126390000000493e-01,1.253998579999999974e+00,1.026413199999999942e-01,1.337860869999999980e-01
1.289500000000000021e-02,4.200515530000000219e-01,9.388826279999999691e-02,1.762665069999999945e+00,4.644416869999999919e-01,2.027356409999999887e+00,8.193460460000000722e+00,1.454871759999999941e-03,7.827045169999999677e-03,6.228095999999999632e-01,1.171941530000000009e+00,9.915299149999999562e-02,1.245328390000000063e-01
9.171999999999999598e-03,2.104751550000000027e+00,8.686064699999999306e+00,2.038844870000000142e+00,3.789244489999999965e-01,1.820672640000000064e-01,1.429216339999999918e-01,9.520409479999999980e-02,1.171259000000000050e-01,5.914452479999999790e-01,1.078438079999999966e+00,1.133286760000000058e-03,7.802520920000000082e-03
6.648000000000000263e-03,2.079813899999999993e+00,9.925402970000000380e+00,4.431707260000000148e-01,1.049201040000000001e-01,1.965152149999999986e+00,6.401038390000000078e-01,5.961305909999999875e-01,8.895947899999999686e-01,4.780163330000000155e-01,1.985094069999999933e+00,9.464584700000000517e-02,1.127444640000000026e-01
5.588000000000000085e-03,1.636575490000000022e+00,1.245403810000000000e+01,2.179279890000000108e+00,1.451346599999999931e+00,7.713006900000000110e-01,1.266957569999999922e-01,6.641938800000000143e-01,7.776592020000000494e-01,7.645632850000000369e-01,1.660752100000000064e+00,8.611266889999999452e-02,1.057283569999999950e-01
2.569000000000000103e-03,2.248206319999999980e+00,1.519135069999999921e+00,1.647068640000000084e+00,1.301134240000000020e+01,7.886792649999999627e-01,1.061281840000000004e-01,8.125790689999999594e-02,9.940456200000000186e-02,6.682803459999999696e-01,1.497420629999999919e+00,6.384674750000000065e-01,7.184226350000000316e-01
5.050999999999999934e-03,2.166446200000000211e+00,1.131749089999999924e+01,6.886910210000000143e-01,1.101312849999999954e-01,1.924317510000000064e+00,6.744648530000000308e-01,5.653598880000000326e-01,7.335646099999999503e-01,9.186838609999999905e-01,1.023103120000000033e+01,7.805422130000000402e-02,9.311043080000000471e-02
4.382999999999999743e-03,1.736621140000000008e+00,8.843347190000000468e-01,9.998713799999999763e-01,1.384621209999999936e-01,2.139724090000000079e+00,1.196664320000000004e+01,5.605665260000000094e-01,6.726728800000000286e-01,9.937727469999999563e-01,8.723304110000000833e+00,7.373749820000000121e-02,8.785777150000000091e-02
4.105000000000000142e-03,2.093838820000000212e+00,1.268568690000000032e+01,1.569405189999999894e+00,1.212365370000000109e+00,1.309419930000000010e+00,1.666332919999999884e-01,6.980678040000000417e-02,8.308175760000000021e-02,1.049695370000000016e+00,7.431478570000000339e+00,5.555943540000000125e-01,6.174876759999999853e-01
4.067999999999999568e-03,1.601869250000000022e+00,1.950315380000000043e-01,1.985102640000000029e+00,1.369761830000000025e+01,1.482261999999999968e+00,1.803047950000000066e+00,5.538071989999999722e-01,5.679123400000000155e-01,1.117287219999999914e+00,6.408798779999999695e+00,6.607208470000000555e-02,7.866154290000000604e-02
4.381000000000000345e-03,1.600154869999999896e+00,2.929133540000000036e+00,1.716445809999999961e+00,1.558829899999999924e+01,1.849683509999999975e+00,2.225259830000000105e-01,6.238136479999999845e-02,7.455812230000000151e-02,1.213875550000000025e+00,5.560132710000000422e+00,5.540519459999999619e-01,5.219945209999999891e-01
4.267599999999999866e-02,2.952368540000000152e+00,6.014619520000000108e+00,4.281057209999999946e-01,4.641512459999999862e+01,1.895992329999999892e+00,1.801097560000000097e-01,5.480129379999999772e-02,7.127996329999999880e-02,4.708385999999999960e+00,4.567027989999999704e+01,5.903567189999999743e-01,4.702363099999999907e-01
4.326699999999999990e-02,3.194342429999999844e+00,9.273522409999999994e+00,1.982895859999999955e+00,2.287416320000000003e-01,1.551210520000000093e-01,3.820002310000000095e-02,6.732223539999999951e-02,7.309617449999999961e-02,4.484742110000000004e+00,2.957035649999999904e+01,5.426744140000000494e-01,4.086470150000000023e-01
3.324900000000000078e-02,2.050364249999999888e+00,2.203484169999999909e-01,1.421143109999999932e-01,3.964380559999999831e-02,3.235381509999999849e+00,9.569791690000000628e+00,6.346834290000000212e-02,6.924430909999999828e-02,3.979605859999999939e+00,2.531784060000000025e+01,5.201167110000000093e-01,3.836140980000000145e-01
2.935499999999999915e-02,3.229907589999999828e+00,9.946601349999999897e+00,1.576183070000000130e-01,4.153786760000000022e-02,2.134778380000000197e+00,2.404805720000000036e-01,5.019076089999999768e-01,3.662520189999999842e-01,3.808890100000000167e+00,2.432759679999999847e+01,5.966250280000000294e-02,6.596535030000000299e-02
2.972500000000000142e-02,1.581893239999999923e-01,3.913090560000000162e-02,3.181419949999999996e+00,1.041395449999999911e+01,2.276221399999999839e+00,2.816717570000000226e-01,3.977054719999999932e+00,2.618729779999999963e+01,5.584482770000000207e-02,6.309216950000000323e-02,4.852079539999999969e-01,3.542343689999999934e-01
2.759700000000000000e-02,1.813794169999999872e-01,4.373247930000000172e-02,3.176163959999999786e+00,1.078425720000000076e+01,2.352215189999999900e+00,3.055718330000000149e-01,3.831257630000000081e+00,2.547454079999999976e+01,5.258899759999999951e-02,6.026760729999999788e-02,4.700907420000000059e-01,3.390170029999999834e-01
2.520800000000000124e-02,1.929868110000000081e-01,4.377859700000000243e-02,2.437560229999999883e+00,3.293369959999999930e-01,3.172485040000000200e+00,1.112599960000000010e+01,3.581054139999999997e+00,2.467095859999999874e+01,4.565293939999999773e-01,3.249902820000000192e-01,4.948121770000000336e-02,5.765531000000000128e-02
2.353999999999999843e-02,2.120025949999999881e-01,4.577036079999999979e-02,3.168917539999999811e+00,1.145365989999999989e+01,2.515034940000000052e+00,3.555610539999999875e-01,4.440808450000000018e-01,3.119533629999999835e-01,3.367421010000000159e+00,2.402914349999999999e+01,4.656525429999999743e-02,5.522668189999999783e-02
2.220400000000000151e-02,2.593550019999999900e+00,3.824526120000000251e-01,3.165575220000000023e+00,1.176751550000000002e+01,2.294026520000000124e-01,4.766422490000000317e-02,4.322577799999999804e-01,2.997198329999999911e-01,3.172619200000000195e+00,2.344627380000000016e+01,4.379583170000000275e-02,5.294406799999999691e-02
1.749200000000000060e-02,3.191449389999999831e+00,1.202246549999999914e+01,2.557664309999999830e+00,4.083388760000000173e-01,3.326819340000000125e-01,5.858198139999999665e-02,4.142431299999999733e-02,5.067714770000000118e-02,2.610367280000000179e+00,1.993442440000000104e+01,4.205268629999999730e-01,2.856862399999999802e-01
2.003600000000000173e-02,2.594074619999999776e-01,5.046893539999999789e-02,3.161778550000000187e+00,1.231401830000000075e+01,2.750957510000000106e+00,4.383376259999999802e-01,2.792476859999999839e+00,2.237973089999999843e+01,3.859310009999999957e-02,4.879209920000000117e-02,4.108817080000000121e-01,2.776228920000000100e-01
1.935100000000000015e-02,3.160553960000000107e+00,1.254704139999999946e+01,2.827517090000000177e+00,4.678990940000000154e-01,2.751402550000000002e-01,5.232269819999999655e-02,4.009671599999999891e-01,2.676148839999999973e-01,2.631108339999999934e+00,2.194981659999999835e+01,3.613338170000000155e-02,4.688714969999999843e-02
1.872000000000000053e-02,2.886424670000000137e-01,5.405076870000000144e-02,2.905672959999999971e+00,4.975810769999999827e-01,3.159601589999999849e+00,1.275995050000000042e+01,3.912802590000000191e-01,2.581518309999999983e-01,2.485960379999999859e+00,2.154009720000000172e+01,3.376644780000000179e-02,4.506643230000000055e-02
1.867699999999999916e-02,3.155732130000000080e+00,1.297290090000000085e+01,3.115195599999999732e-01,5.813993869999999758e-02,2.977224060000000172e+00,5.312133940000000054e-01,3.815638539999999801e-01,2.491957760000000077e-01,2.402475320000000192e+00,2.136276159999999891e+01,3.152242140000000026e-02,4.332532570000000027e-02
1.817600000000000118e-02,3.155919700000000105e+00,1.312324070000000020e+01,3.225447100000000122e-01,5.972233230000000004e-02,3.055690530000000127e+00,5.618767730000000515e-01,2.928450999999999971e-02,4.165342550000000060e-02,3.724872049999999879e-01,2.408219669999999979e-01,2.278336949999999916e+00,2.100341849999999866e+01
1.846000000000000071e-02,3.107947039999999994e+00,6.063478469999999954e-01,3.140912210000000204e+00,1.337052689999999977e+01,3.756604539999999770e-01,7.298147400000000451e-02,3.619010970000000049e-01,2.326520509999999986e-01,2.454090819999999784e+00,2.126952089999999984e+01,2.723839899999999994e-02,3.999695970000000100e-02
1.502099999999999963e-02,3.114468630000000182e+00,1.389688809999999997e+01,5.396343529999999555e-01,8.917085080000000663e-02,3.064609149999999893e+00,6.799195630000000046e-01,2.585637450000000115e-02,3.828085219999999983e-02,2.139835559999999859e+00,1.800787880000000030e+01,3.477882310000000032e-01,2.227065910000000093e-01
1.207000000000000087e-02,3.011668989999999990e+00,7.104018890000000086e-01,3.162847880000000167e+00,1.382621920000000060e+01,6.334217709999999668e-01,9.484865720000000555e-02,3.414171979999999773e-01,2.141296779999999900e-01,1.535660129999999901e+00,1.552986980000000017e+01,2.407237729999999951e-02,3.678336900000000326e-02
1.077499999999999986e-02,3.202368209999999937e+00,1.384463689999999936e+01,8.300984129999999794e-01,1.183815809999999996e-01,2.865522969999999781e+00,7.663691179999999603e-01,2.248138870000000039e-02,3.529346220000000034e-02,1.401652630000000066e+00,1.461488770000000059e+01,3.337405960000000005e-01,2.057044859999999920e-01
9.478999999999999579e-03,9.249068550000000277e-01,1.286633769999999954e-01,2.755545570000000222e+00,7.658264790000000044e-01,3.304400600000000132e+00,1.344711700000000043e+01,3.299738620000000067e-01,1.982188950000000061e-01,1.099164440000000020e+00,1.350875339999999980e+01,2.064988829999999873e-02,3.389184590000000191e-02
4.619999999999999975e-03,1.969521049999999995e+00,4.988306200000000246e+01,1.217266189999999915e+00,1.332438089999999908e-01,4.103916850000000061e+00,1.843969160000000107e+00,2.907919780000000134e-02,2.841928130000000163e-02,2.306966689999999931e-01,1.909687840000000025e-01,6.088402990000000292e-01,1.370903559999999910e+00
3.085000000000000069e-03,2.063858670000000117e+00,4.056716970000000089e+01,1.296034059999999988e+00,1.465590469999999979e-01,3.969206729999999794e+00,1.825615959999999927e+00,2.698354869999999850e-02,2.841720450000000120e-02,2.310839990000000121e-01,1.797651839999999945e-01,6.304667739999999521e-01,1.389115429999999929e+00
3.924000000000000404e-03,2.215227259999999809e+00,3.244640900000000272e+01,1.375731550000000025e+00,1.609200480000000100e-01,3.782444050000000058e+00,1.787565529999999958e+00,2.446432399999999910e-02,2.829099380000000066e-02,2.369320159999999953e-01,1.706923680000000110e-01,6.484714120000000248e-01,1.379283899999999896e+00
3.817000000000000080e-03,9.846979399999999938e-01,1.609108390000000000e-01,2.739870789999999889e+00,7.189716670000000365e-01,3.616967149999999798e+00,1.292810159999999975e+01,3.028856019999999760e-01,1.701348540000000020e-01,2.783707260000000128e-01,1.498627029999999971e+00,1.521241289999999968e-02,2.835108219999999887e-02
3.142999999999999960e-03,9.612633980000000467e-01,1.709322769999999936e-01,3.695810300000000215e+00,1.293353190000000019e+01,2.775674910000000217e+00,6.899970699999999901e-01,2.954141759999999728e-01,1.635255100000000128e-01,3.114757430000000271e-01,1.392009009999999991e+00,1.432372670000000084e-02,2.712653370000000022e-02
2.716999999999999797e-03,1.292004909999999951e+00,1.834328650000000005e-01,2.751614780000000149e+00,9.423683710000000380e-01,3.493879489999999866e+00,1.462356540000000038e+01,2.773046359999999932e-01,1.551101440000000053e-01,4.302328100000000211e-01,1.288716699999999937e+00,1.482943509999999979e-02,2.619038339999999951e-02
3.491999999999999878e-03,3.759647300000000136e+00,1.350415130000000019e+01,3.211959039999999987e+00,6.663309929999999826e-01,6.477678249999999638e-01,9.225182340000000203e-02,2.761232739999999741e-01,1.503128970000000009e-01,3.188388099999999725e-01,1.125655880000000053e+00,1.316684190000000018e-02,2.488798420000000108e-02
1.157999999999999958e-03,1.007959749999999932e+00,1.172684269999999945e-01,3.097961530000000074e+00,8.804532349999999452e-01,3.612968640000000065e+00,1.473258120000000027e+01,2.624014760000000224e-01,1.434910140000000001e-01,4.056219950000000130e-01,1.041035060000000012e+00,1.318125090000000013e-02,2.395754149999999860e-02
2.643600000000000116e-02,1.598268749999999905e+00,1.568974710000000106e-01,4.382339250000000241e+00,2.470946919999999825e+00,2.060747189999999840e+00,5.724389719999999926e+01,1.944260230000000034e-01,1.329791090000000120e-01,8.227049779999999757e-01,9.565325279999999930e-01,2.332269530000000146e-02,2.230384350000000002e-02
8.961999999999999481e-03,1.714632230000000090e+00,9.792628410000000372e+01,2.141159599999999941e+00,2.101937170000000021e-01,4.375124129999999667e+00,3.669488120000000020e+00,2.162166800000000014e-02,1.984561439999999941e-02,1.978438369999999946e-01,1.337588070000000073e-01,6.520479200000000031e-01,7.804321039999999599e-01
3.377600000000000047e-02,1.480477940000000103e+00,1.259439189999999940e+02,2.091746300000000058e+00,1.838030079999999900e-01,4.752460329999999900e+00,4.198905960000000270e+00,1.856439580000000117e-02,1.813835030000000154e-02,2.058593750000000111e-01,1.330354039999999960e-01,7.135409480000000082e-01,7.030319379999999674e-01
5.013200000000000295e-02,6.300222949999999544e-01,1.409097619999999940e-01,3.809628809999999977e+00,3.085155400000000014e+01,3.897560669999999838e+00,6.515597629999999585e-01,2.407550999999999997e-01,1.088996720000000029e-01,2.628685770000000144e+00,6.423832609999999832e+00,3.142859309999999906e-02,2.423466989999999849e-02
5.671999999999999958e-02,5.232881350000000431e+00,8.605995359999999650e+00,2.486042050000000003e+00,3.045439819999999909e-01,3.234313540000000042e-01,3.877590959999999837e-02,2.554035960000000105e-01,1.287177240000000056e-01,5.536072279999999513e-01,5.369774520000000217e-01,5.752788889999999912e-03,1.294177900000000048e-02
8.149800000000000100e-02,1.441926849999999982e+00,1.187408729999999968e-01,3.552917250000000138e+00,1.017397499999999955e+00,3.912595860000000147e+00,6.318147830000000198e+01,2.161735190000000084e-01,9.558064410000000066e-02,3.941916050000000116e+00,3.506027319999999747e+01,4.604226050000000126e-02,2.208503850000000102e-02
7.764300000000000368e-02,1.458641269999999990e+00,1.077604939999999983e-01,4.189454050000000151e+00,8.890906490000000417e+01,3.658661819999999842e+00,1.050889310000000076e+00,2.084792289999999881e-01,9.093355570000000165e-02,3.165281170000000088e+00,3.132977879999999971e+01,5.238925559999999676e-02,2.088076969999999935e-02
